Open time,Open,High,Low,Close,Volume
2/26/2019,137.88,138.41,133.72,136.22,432944.1703
2/27/2019,136.22,140.29,126.84,135.02,567202.6104
2/28/2019,135.03,139,132.1,135.34,579327.3175
3/1/2019,135.32,137.95,134.9,135.32,302632.0283
3/2/2019,135.32,136.12,130.03,132.56,297005.2809
3/3/2019,132.54,134.6,128.01,130.6,222453.2859
3/4/2019,130.6,131.11,122.6,125.65,403947.7945
3/5/2019,125.68,137.84,125.19,136.72,512631.2318
3/6/2019,136.71,140.29,133.33,137.4,428826.8742
3/7/2019,137.37,140.2,135.2,136.81,307336.4931
3/8/2019,136.82,139.34,130.62,133.52,330283.5823
3/9/2019,133.51,138.65,132.93,137.27,279861.1205
3/10/2019,137.27,137.5,134,135.37,203965.1682
3/11/2019,135.37,136.15,131,132.67,264587.0068
3/12/2019,132.67,135.3,130.77,133.57,194905.9684
3/13/2019,133.62,133.65,130.58,131.65,209456.0985
3/14/2019,131.69,135.11,128.52,132.2,258413.8187
3/15/2019,132.24,137.62,132.18,136.56,295832.2656
3/16/2019,136.6,144.47,136.51,140.92,474664.102
3/17/2019,140.94,141.07,137.2,138.67,252697.0815
3/18/2019,138.67,142.01,136.1,137.59,281718.962
3/19/2019,137.62,139.38,136.97,138.55,218577.4521
3/20/2019,138.56,139.66,136.01,139.01,222883.5175
3/21/2019,139.04,139.55,131.21,134.85,312531.3937
3/22/2019,134.85,137.2,134.29,135.98,186119.7475
3/23/2019,135.92,138.21,135.6,137.28,174710.4306
3/24/2019,137.28,137.37,134.75,136.09,198490.4512
3/25/2019,136.12,136.83,131.6,133.98,230880.285
3/26/2019,133.97,134.74,132.27,134.18,183139.1143
3/27/2019,134.14,140.14,133.84,139.45,317167.4533
3/28/2019,139.46,139.57,137.3,137.86,163185.6991
3/29/2019,137.85,143.6,137.62,143.25,235853.0454
3/30/2019,143.25,145.89,140.06,142.46,254798.7007
3/31/2019,142.44,142.5,140.42,141.38,142469.2117
4/1/2019,141.41,143.08,139.57,141.24,234310.1916
4/2/2019,141.24,165.6,141,163.31,906868.8586
4/3/2019,163.26,177.81,149.23,159.96,1345344.538
4/4/2019,159.96,164,152.8,157.36,686080.9525
4/5/2019,157.33,167.83,155.94,164.77,516070.3455
4/6/2019,164.84,172.77,159.2,165.5,528168.333
4/7/2019,165.56,175.43,164.06,174.21,465507.525
4/8/2019,174.29,185.87,170.9,178.72,873410.0729
4/9/2019,178.71,179.17,171.05,174.6,431986.3611
4/10/2019,174.58,183.77,168,177.12,523943.205
4/11/2019,177.12,177.48,158.27,164.07,661305.3032
4/12/2019,164.06,166.5,158.11,163.19,316337.8782
4/13/2019,163.2,165.37,160.74,162.99,179237.7457
4/14/2019,162.99,168.11,161.2,167.23,186977.6621
4/15/2019,167.21,168.81,155.7,159.95,351548.9079
4/16/2019,159.91,166.73,159.41,165.37,240370.5044
4/17/2019,165.41,167.28,163.78,165.75,227841.5498
4/18/2019,165.75,175.2,165.04,173.33,396118.9441
4/19/2019,173.34,173.55,168.59,172.64,320541.7217
4/20/2019,172.66,176.97,169.87,172.88,253596.4841
4/21/2019,172.89,173.48,164.82,168.59,283450.4394
4/22/2019,168.59,172.3,167,170.52,269868.3988
4/23/2019,170.52,175.83,167.78,169.16,363523.3453
4/24/2019,169.15,169.87,159.26,164.78,426497.0415
4/25/2019,164.78,165.49,150.35,154.72,422657.0324
4/26/2019,154.7,162.56,151.4,157.95,500355.8628
4/27/2019,157.93,166.24,156.35,159.31,215918.6384
4/28/2019,159.32,160.24,156.92,157.85,152976.3018
4/29/2019,157.86,159.05,152,155.11,243591.949
4/30/2019,155.14,162.89,155.11,161.83,305056.2465
5/1/2019,161.85,163.88,158.36,160.19,192517.6276
5/2/2019,160.2,163.48,158.5,161.81,289519.0203
5/3/2019,161.82,170.86,160.99,168.06,416357.5212
5/4/2019,168.1,171.3,159.76,163.7,312928.5835
5/5/2019,163.71,165.36,159.18,163.05,176029.1045
5/6/2019,163.05,178.05,157.55,173,506528.1428
5/7/2019,172.98,182.76,167.89,169.18,732496.8786
5/8/2019,169.07,173.17,164.8,170.85,296436.2938
5/9/2019,170.88,173.88,166.57,170.9,284663.9946
5/10/2019,170.96,176.7,168.46,172.91,425543.7402
5/11/2019,172.92,205.23,172.92,190.2,885292.3839
5/12/2019,190.2,204.32,181,188.11,823372.2815
5/13/2019,188.07,206.87,185.32,195.84,669265.4652
5/14/2019,195.83,219.81,194.19,216.4,864211.006
5/15/2019,216.4,250.27,216.21,248.1,574697.2993
5/16/2019,248.06,279.76,241.76,264.25,1733360.894
5/17/2019,264.35,268.74,223.43,244.3,1529892.569
5/18/2019,244.31,248,230.62,233.6,673218.0998
5/19/2019,233.57,264,231.77,259.51,823859.0634
5/20/2019,259.37,259.49,238,250.37,666889.8224
5/21/2019,250.48,262,246.06,253.43,580249.6975
5/22/2019,253.35,260.18,239.63,243.64,592848.9561
5/23/2019,243.68,247.34,231.1,244.56,600193.8937
5/24/2019,244.63,254.35,241.54,248.87,447066.926
5/25/2019,248.84,257.33,247.22,250.22,332544.3873
5/26/2019,250.17,269.4,245.11,264.45,450090.2232
5/27/2019,264.35,279.59,260,270.53,635463.502
5/28/2019,270.7,275.95,264.45,271.03,409443.6936
5/29/2019,271.08,274.04,260.05,268.83,383412.4577
5/30/2019,268.92,288.62,240.14,254.56,1066279.494
5/31/2019,254.59,268.72,245.21,267.9,602153.8724
6/1/2019,267.9,275.5,260.68,264.33,455676.9861
6/2/2019,264.33,273.2,263.2,268.88,301536.1506
6/3/2019,268.87,270,248,249.91,397360.6528
6/4/2019,250.02,251.67,234.39,241.39,633822.7125
6/5/2019,241.46,250.41,237.37,245.63,335953.3793
6/6/2019,245.62,250.66,235.01,248.76,297579.1473
6/7/2019,248.77,253.28,243.46,248.77,353378.6568
6/8/2019,248.78,250.53,240.37,243.25,188448.2775
6/9/2019,243.33,244.53,226.56,230.98,316931.8564
6/10/2019,231.02,247.45,227.03,246.51,314662.5264
6/11/2019,246.61,247.8,236.49,244.29,237508.428
6/12/2019,244.36,261.87,242.2,261.15,336499.3016
6/13/2019,261.13,262.98,253.69,254.67,291757.2164
6/14/2019,254.67,264.26,251.75,262.47,327383.2824
6/15/2019,262.48,272.27,260.61,267.82,286594.9803
6/16/2019,267.78,277.06,263.31,267.73,458176.5424
6/17/2019,267.73,276,266.81,273.16,339277.6671
6/18/2019,273.14,273.58,261.45,264.66,319941.5516
6/19/2019,264.68,270,263.59,268.14,208375.6838
6/20/2019,268.16,273.63,265.71,271.22,200717.7737
6/21/2019,271.27,295.94,271.22,294.35,519818.0691
6/22/2019,294.25,314.39,289.69,310.79,726254.6706
6/23/2019,310.7,321.7,305.58,308.52,418812.0275
6/24/2019,308.42,314.41,298,311.64,352791.2696
6/25/2019,311.65,318.99,307,318.26,345559.6505
6/26/2019,318.29,366.8,315.57,339.39,1008551.287
6/27/2019,339.53,347,280.01,298.35,1016826.449
6/28/2019,298.35,313.58,295.22,311.05,529174.4772
6/29/2019,310.95,324.74,295.18,317.62,425555.1626
6/30/2019,317.64,323.5,290.12,292.7,489028.5684
7/1/2019,292.89,303.49,280.13,295.07,489769.2742
7/2/2019,295.03,297.57,272.65,291.48,493772.9658
7/3/2019,291.47,302.89,285,301.14,370521.9664
7/4/2019,301.11,302.74,280.53,282.73,270791.3688
7/5/2019,282.86,294.89,280.78,287.47,261139.2834
7/6/2019,287.32,296.71,285.28,288.29,196064.6471
7/7/2019,288.29,309.69,284.25,304.72,246111.366
7/8/2019,304.72,313.74,300.78,311.97,289607.3418
7/9/2019,311.96,318.19,302.69,307.46,309447.3493
7/10/2019,307.46,314.18,281.04,289.23,457080.9406
7/11/2019,289.23,289.23,262.12,268.63,501592.7521
7/12/2019,268.67,278.99,266.21,274.62,266734.5421
7/13/2019,274.53,275.04,262.2,268.79,205959.2685
7/14/2019,268.8,269.74,222.81,225.85,540052.5842
7/15/2019,225.83,235.58,203.08,228.2,715991.2069
7/16/2019,228.2,234.5,192.25,198.88,715604.832
7/17/2019,198.94,219.86,191.84,210.81,694854.1013
7/18/2019,210.8,229.65,205.71,225.73,609081.4909
7/19/2019,225.75,226.23,212.52,220.73,371622.2187
7/20/2019,220.84,235.09,219.78,228.2,325393.9723
7/21/2019,228.25,229.66,216.99,225.38,270046.1519
7/22/2019,225.49,228.34,212.25,217.51,271310.4045
7/23/2019,217.59,219.55,208.36,212.48,317876.4824
7/24/2019,212.55,218.28,202,216.31,331162.6484
7/25/2019,216.31,225.12,215.23,219.14,280370.2963
7/26/2019,219.14,220,212.71,218.81,197781.9865
7/27/2019,218.81,223.3,203,207.3,301209.4111
7/28/2019,207.3,213.52,198.24,211.62,218801.1669
7/29/2019,211.58,215.83,206.59,210.89,226941.28
7/30/2019,210.84,214.36,204.4,209.58,222683.7939
7/31/2019,209.57,218.79,209.2,218.42,207213.5566
8/1/2019,218.42,219.39,210.54,216.84,186806.1884
8/2/2019,216.8,222.18,214.31,217.61,206867.0304
8/3/2019,217.69,224.51,216.62,222.14,181591.953
8/4/2019,222.14,223.34,216.9,221.79,135622.0258
8/5/2019,221.79,236.25,221.79,233.54,307956.2721
8/6/2019,233.53,239.15,223.03,226.28,341279.0816
8/7/2019,226.31,231.25,220.95,226.1,279104.7037
8/8/2019,226.11,228.5,215.51,221.39,236886.3542
8/9/2019,221.38,221.79,207.3,210.53,232062.1276
8/10/2019,210.52,215,202.6,206.48,252614.0239
8/11/2019,206.48,216.94,206.14,216.42,188474.0905
8/12/2019,216.41,216.81,209.75,211.41,122760.9462
8/13/2019,211.58,214.3,204,209.3,166922.482
8/14/2019,209.31,209.9,183.49,187.1,325228.9893
8/15/2019,187.08,189.95,181.23,188.03,237953.0943
8/16/2019,187.98,188.39,178.04,184.88,282177.0158
8/17/2019,184.83,187,181.83,185.59,138799.6151
8/18/2019,185.67,197.91,183.35,194.33,175363.5062
8/19/2019,194.32,203.59,192.7,202.28,239541.5978
8/20/2019,202.24,202.75,194.45,196.6,189297.7549
8/21/2019,196.55,197.2,179.53,187.45,284973.6419
8/22/2019,187.45,195.14,182.8,190.35,245575.9877
8/23/2019,190.36,196.19,188.16,194.02,192548.5155
8/24/2019,194.02,194.09,185.63,190.6,167806.3429
8/25/2019,190.6,192.4,182.8,186.54,169862.9152
8/26/2019,186.54,193.7,186,188.67,254397.7947
8/27/2019,188.61,189.49,184.75,187.24,157898.563
8/28/2019,187.3,188.25,166.48,173.03,334480.6176
8/29/2019,173.03,173.5,163.61,169.01,295241.216
8/30/2019,169.03,170.77,165.55,168.5,238616.6887
8/31/2019,168.48,174.98,165.63,171.57,194999.1958
9/1/2019,171.52,173.42,167.61,170.74,191140.5237
9/2/2019,170.73,181,170.02,178.05,294627.3125
9/3/2019,178,183,174.09,178.75,327857.8545
9/4/2019,178.79,180.14,173,174.72,286226.2517
9/5/2019,174.7,176.19,168.1,173.75,232753.836
9/6/2019,173.74,177.87,165,169.08,315822.3798
9/7/2019,169.11,180.8,168.3,177.62,253831.2317
9/8/2019,177.58,184.18,176.13,181.19,290083.475
9/9/2019,181.18,185.38,176.01,180.54,273729.9487
9/10/2019,180.52,184.36,177,179.81,238387.51
9/11/2019,179.87,182.8,173,178.28,278555.4671
9/12/2019,178.3,182.38,176.62,180.72,203543.1366
9/13/2019,180.71,181.38,177.54,180.95,264422.5406
9/14/2019,180.96,188.79,179.75,188.13,279371.8342
9/15/2019,188.14,190.45,185.76,189.03,288928.6083
9/16/2019,189.05,199.44,188.3,197.22,551006.8169
9/17/2019,197.23,215.13,195.74,207.84,715863.2262
9/18/2019,207.85,217.27,207.66,210.21,539028.5101
9/19/2019,210.27,223.94,202.3,220.24,844358.8216
9/20/2019,220.26,221.54,212.05,218.03,437804.1267
9/21/2019,218.01,221.5,213.2,215.05,417891.5242
9/22/2019,215.04,215.61,206.1,211.2,445388.9479
9/23/2019,211.2,211.68,198.65,201.29,392437.0708
9/24/2019,201.25,202.98,150.03,165.81,1478218.827
9/25/2019,165.72,174.85,161.88,169.96,879001.4621
9/26/2019,169.96,171.01,152.11,165.92,779942.1715
9/27/2019,165.92,176.72,161.03,173.79,634932.9671
9/28/2019,173.83,175.49,168,173.49,521775.4659
9/29/2019,173.5,174.5,164.12,169.24,410855.1218
9/30/2019,169.26,181.24,165.01,180.85,580295.3997
10/1/2019,180.89,185.53,173.19,175.66,609972.5272
10/2/2019,175.65,181.29,173.65,180.24,348268.1162
10/3/2019,180.24,180.72,169.55,174.69,354756.7848
10/4/2019,174.71,178.98,170.74,175.55,333897.6388
10/5/2019,175.55,176.71,172.02,176.25,278488.6177
10/6/2019,176.23,177.04,167.68,170.1,314932.3963
10/7/2019,170.08,182.32,168.68,179.85,496523.4804
10/8/2019,179.88,184.87,177,180.6,400832.3783
10/9/2019,180.61,195.53,178.96,192.62,562506.8219
10/10/2019,192.61,194.2,186.88,191.14,436588.5845
10/11/2019,191.18,196.65,179.41,180.72,621693.6313
10/12/2019,180.65,184.64,177.59,179.68,290415.2204
10/13/2019,179.65,184.95,178.52,180.99,247589.2323
10/14/2019,180.98,187.54,180.43,186.72,279732.8461
10/15/2019,186.7,188.37,175.96,180.49,405466.3811
10/16/2019,180.52,181.44,171.81,174.47,347764.9346
10/17/2019,174.52,178.96,172.61,177.16,298795.8198
10/18/2019,177.17,177.44,168.66,172.74,319602.4851
10/19/2019,172.78,174.98,169.44,171.79,296918.7303
10/20/2019,171.84,176.88,169.21,175.22,299141.0715
10/21/2019,175.18,177.9,171.59,173.98,270608.5139
10/22/2019,174,175.04,170.3,171.2,255429.4162
10/23/2019,171.19,171.49,153.45,162.35,746955.0981
10/24/2019,162.35,163.72,158.72,160.38,387310.8377
10/25/2019,160.39,187.78,160.25,181.5,904832.8606
10/26/2019,181.53,197.74,173.8,179.49,1211737.437
10/27/2019,179.42,188.7,176.22,183.75,724423.4053
10/28/2019,183.84,189.48,180.35,181.72,582179.4455
10/29/2019,181.67,192.74,181.26,190.46,529964.5054
10/30/2019,190.45,191.71,179.28,183.13,537770.4306
10/31/2019,183.14,185.27,177.66,182.18,410969.861
11/1/2019,182.19,184.5,177.02,182.85,331519.7696
11/2/2019,182.86,186,181.53,182.91,179864.3974
11/3/2019,182.9,184.7,178.95,181.54,232621.5215
11/4/2019,181.53,188.64,180.36,185.71,321175.2913
11/5/2019,185.71,192.51,182.22,188.68,389668.6472
11/6/2019,188.65,195.09,187.72,191.16,343219.9224
11/7/2019,191.16,192.27,184.59,186.68,309882.0821
11/8/2019,186.67,188.26,181.41,183.74,365029.7503
11/9/2019,183.71,185.79,182.63,184.89,192073.3804
11/10/2019,184.86,191.58,183.3,188.96,274940.5345
11/11/2019,188.96,190.19,184.06,184.98,255579.9343
11/12/2019,184.98,187.65,182.41,187.09,256782.6312
11/13/2019,187.09,189.66,185.3,188.11,197273.84
11/14/2019,188.07,188.72,183.34,184.92,245505.2997
11/15/2019,184.93,186.7,177.67,180,407466.7896
11/16/2019,179.99,183.46,179.3,182.37,172801.5258
11/17/2019,182.37,186.09,180,183.82,198892.4372
11/18/2019,183.82,184.06,175.01,178.2,293551.2363
11/19/2019,178.2,178.52,172.65,175.94,275886.6411
11/20/2019,175.93,177.41,173.5,174.72,216315.9331
11/21/2019,174.75,175.85,157.26,161.01,473895.9299
11/22/2019,161.02,162.79,138,149.56,977977.2379
11/23/2019,149.55,154.33,146.11,151.84,369721.0996
11/24/2019,151.84,152.86,138.62,139.96,352319.2156
11/25/2019,139.99,151.5,131.45,145.69,749675.413
11/26/2019,145.81,149.97,143.37,147.47,354023.043
11/27/2019,147.47,155.54,140.84,152.62,564796.4284
11/28/2019,152.61,154.63,149.09,150.72,317714.5633
11/29/2019,150.69,157.6,150.23,154.57,328712.2556
11/30/2019,154.54,155.25,149.7,151.37,226863.413
12/1/2019,151.43,152.49,145.79,150.73,344178.1409
12/2/2019,150.72,151.42,146.71,148.65,233839.0973
12/3/2019,148.66,149.93,145.77,147.17,196329.225
12/4/2019,147.19,151.98,143.15,145.38,434490.4652
12/5/2019,145.45,149.02,143.64,148.1,299073.5397
12/6/2019,148.11,149.77,145.74,148.45,220674.6858
12/7/2019,148.46,149.49,146.85,147.14,140471.6859
12/8/2019,147.16,151.62,146.11,150.44,205301.6026
12/9/2019,150.44,151.19,146.56,147.38,243775.9925
12/10/2019,147.4,148.57,143.81,145.56,203215.8494
12/11/2019,145.53,146.34,142.12,143.39,157843.1048
12/12/2019,143.41,145.85,139.24,144.87,261615.3044
12/13/2019,144.87,146,142.8,144.8,160695.1856
12/14/2019,144.8,145.07,141.18,141.79,126232.592
12/15/2019,141.79,144.12,139.92,142.46,151189.6588
12/16/2019,142.46,142.72,127.93,132.73,471018.8594
12/17/2019,132.72,132.98,119.11,121.88,563257.36
12/18/2019,121.88,134.87,116.26,132.78,884960.9133
12/19/2019,132.8,134,125.69,128.1,420674.8172
12/20/2019,128.1,129.39,125.84,128.19,213897.4673
12/21/2019,128.19,128.4,126.5,126.99,135196.1164
12/22/2019,127,133.07,126.82,132.09,253140.7241
12/23/2019,132.12,135.1,126,127.8,421600.7566
12/24/2019,127.8,129.69,126.61,127.75,200637.101
12/25/2019,127.7,127.84,123.07,125.09,225004.4909
12/26/2019,125.09,132.26,124.32,125.58,274986.521
12/27/2019,125.58,127.1,121.91,126.29,240012.3745
12/28/2019,126.28,129.68,125.84,128.11,196893.5228
12/29/2019,128.11,138.07,127.52,134.36,316347.2667
12/30/2019,134.36,136.24,130.3,131.59,320347.2196
12/31/2019,131.61,133.68,128.17,129.16,264933.9842
1/1/2020,129.16,133.05,128.68,130.77,144770.522
1/2/2020,130.72,130.78,126.38,127.19,213757.0581
1/3/2020,127.19,135.14,125.88,134.35,413055.189
1/4/2020,134.37,135.85,132.5,134.2,184276.171
1/5/2020,134.2,138.19,134.19,135.37,254120.4534
1/6/2020,135.37,144.41,134.86,144.15,408020.2738
1/7/2020,144.14,145.31,138.76,142.8,447762.1728
1/8/2020,142.8,147.77,137.03,140.72,570465.5776
1/9/2020,140.76,141.5,135.3,137.74,366076.0657
1/10/2020,137.73,145.17,135.32,144.84,409403.5951
1/11/2020,144.83,148.05,142.09,142.38,368350.5794
1/12/2020,142.4,146.6,141.76,146.54,229541.8614
1/13/2020,146.56,147,142.27,143.58,207996.6187
1/14/2020,143.58,171.7,143.51,165.64,1108476.312
1/15/2020,165.6,171.98,159.2,166.4,721687.8038
1/16/2020,166.4,167.4,157.8,164.21,456170.8672
1/17/2020,164.24,174.81,162.14,169.85,767180.6785
1/18/2020,169.92,179.5,164.92,174.14,688783.1798
1/19/2020,174.1,178.05,161.66,166.79,624681.286
1/20/2020,166.79,169.33,161.24,166.87,358092.8841
1/21/2020,166.86,170.32,164.8,169.49,308007.6353
1/22/2020,169.48,171.47,166.03,168.07,272240.9029
1/23/2020,168.07,168.2,159.21,162.81,373414.3499
1/24/2020,162.85,164.45,155.55,162.54,430013.199
1/25/2020,162.51,162.79,157.61,160.35,219921.652
1/26/2020,160.36,168.08,159.41,167.86,251582.5576
1/27/2020,167.91,172.56,165.22,170.08,365894.8192
1/28/2020,170.04,176.2,170.03,175.64,473433.8961
1/29/2020,175.58,178.45,173.33,173.72,317382.9016
1/30/2020,173.68,187,170.93,184.69,477721.6609
1/31/2020,184.71,185.82,175.22,179.99,385596.5337
2/1/2020,179.94,184.28,179.23,183.6,259370.129
2/2/2020,183.63,193.43,179.1,188.44,552621.1362
2/3/2020,188.48,195.19,186.62,189.69,417175.9578
2/4/2020,189.74,191.6,184.69,188.91,366389.6969
2/5/2020,188.91,207.61,188.19,203.78,550942.1142
2/6/2020,203.78,216.33,201.02,213.19,608240.2233
2/7/2020,213.16,225,213.14,223.33,629361.1547
2/8/2020,223.36,227.75,213.22,223.05,548551.8747
2/9/2020,223.01,230.65,222.86,228.49,350336.244
2/10/2020,228.53,229.4,216.37,222.89,510415.4995
2/11/2020,222.89,239.15,218.17,236.69,595576.9028
2/12/2020,236.69,275.34,236.69,265.74,1038073.748
2/13/2020,265.74,277.69,256.08,268.32,1089679.154
2/14/2020,268.34,287.15,260.28,285.15,734944.3227
2/15/2020,285.11,288.41,261.86,264.88,860813.1427
2/16/2020,264.91,274,237.41,258.85,1110118.464
2/17/2020,258.89,268.77,242,267.85,1110371.391
2/18/2020,267.9,285.88,258,282.61,1115523.44
2/19/2020,282.64,285,251.56,258.45,705973.7299
2/20/2020,258.44,264.33,245.34,256.96,972969.7169
2/21/2020,256.97,268.24,253.61,265.27,525827.8734
2/22/2020,265.32,266.81,256,261.57,313062.5213
2/23/2020,261.55,275.68,261.02,274.48,444740.8288
2/24/2020,274.5,277.2,257.09,265.52,696591.7298
2/25/2020,265.47,266.22,244.44,246.67,774791.0103
2/26/2020,246.67,250.32,215.66,223.93,1395879.415
2/27/2020,223.98,238.3,210,227.79,1273793.117
2/28/2020,227.73,234.67,214.01,226.76,1054994.924
2/29/2020,226.76,233,217,217.21,546866.6851
3/1/2020,217.29,227.89,212.36,217.81,715016.0194
3/2/2020,217.81,234.4,216.07,231.97,810051.4833
3/3/2020,232.1,232.46,219.57,223.91,741498.5483
3/4/2020,223.84,228.85,220.23,224.26,443780.3377
3/5/2020,224.26,234.09,224.23,228.38,601479.8759
3/6/2020,228.38,245.16,227.33,244.88,628147.3257
3/7/2020,244.93,251.93,236,237.23,633748.8966
3/8/2020,237.23,237.23,195.5,199.43,1278973.537
3/9/2020,199.43,208.62,190,202.81,1661331.836
3/10/2020,202.79,206.2,195.54,200.7,1020260.107
3/11/2020,200.74,203.18,181.73,194.61,1079824.902
3/12/2020,194.61,195.55,101.2,107.82,3814533.14
3/13/2020,107.67,139.68,86,134.06,4663239.929
3/14/2020,134.06,134.68,120,122.54,1237674.886
3/15/2020,122.54,133.5,120.16,123.78,1312950.901
3/16/2020,123.82,124.33,101.1,111.02,2442064.144
3/17/2020,111.02,120.8,109.38,115.67,1295108.485
3/18/2020,115.67,118.5,109.86,118.11,1201850.313
3/19/2020,118.11,143.13,115.46,136.3,1801071.188
3/20/2020,136.3,152.55,116.74,133.48,2504057.638
3/21/2020,133.49,137.49,125.69,132.66,1231842.111
3/22/2020,132.63,137.13,121.1,122.32,1055699.865
3/23/2020,122.31,137.5,119.5,135.92,1436796.124
3/24/2020,135.89,143.36,132.2,138.42,1244377.163
3/25/2020,138.42,142.33,132.54,136.1,1034248.744
3/26/2020,136.11,139.74,133.26,138.4,751060.631
3/27/2020,138.4,141.27,129.68,131.33,706948.5456
3/28/2020,131.33,132.97,124.88,130.98,896032.1059
3/29/2020,130.94,131.84,123.81,124.5,543997
3/30/2020,124.47,135.42,124.06,132.06,764831.9275
3/31/2020,132.09,135,130.38,132.72,547669.2779
4/1/2020,132.72,136.99,128.62,135.69,680922.2475
4/2/2020,135.65,149.76,135.01,141.28,1138977.661
4/3/2020,141.27,146.72,137.26,141.31,797546.1145
4/4/2020,141.3,146.28,138.88,144.1,573508.1409
4/5/2020,144.1,145.58,140.68,142.68,414987.4525
4/6/2020,142.69,172,142.6,171.32,1636338.731
4/7/2020,171.32,176.22,162.22,164.63,1717962.825
4/8/2020,164.62,174.48,163.59,173.11,1023575.921
4/9/2020,173.15,173.38,165.19,169.52,719837.2442
4/10/2020,169.56,170.1,152.11,157.81,1314841.362
4/11/2020,157.81,161.37,153.91,158.33,621599.6129
4/12/2020,158.33,164.78,155,158.59,809100.2459
4/13/2020,158.56,158.97,150,156.29,1042091.036
4/14/2020,156.28,161.85,155.23,158.45,698030.6509
4/15/2020,158.46,161.29,152,152.73,729119.6651
4/16/2020,152.74,174.79,148.33,172.29,1647207.6
4/17/2020,172.31,174.96,168.31,170.69,723537.7559
4/18/2020,170.61,189.54,170.48,187.4,1127296.37
4/19/2020,187.4,188.35,175.75,180.03,995759.5775
4/20/2020,180.02,186.46,166.7,170.2,1547821.527
4/21/2020,170.21,174.7,168,170.74,906381.654
4/22/2020,170.73,184,169.78,182.7,988698.3908
4/23/2020,182.7,193.63,178.16,185.51,1457867.087
4/24/2020,185.57,189.8,184.72,187.59,780904.2126
4/25/2020,187.6,198.36,185.76,194.21,866478.0493
4/26/2020,194.21,200,192.3,197.38,758525.8153
4/27/2020,197.39,199.05,189.29,196.34,896627.3727
4/28/2020,196.33,198.5,192.36,196.24,636829.894
4/29/2020,196.24,218.77,196.22,215.36,1620422.724
4/30/2020,215.4,227.3,202,206.08,1749691.002
5/1/2020,206.07,217.14,205.91,212.02,794913.9583
5/2/2020,212.01,215.37,210.36,213.9,443494.6725
5/3/2020,213.89,219.3,203.92,209.86,748383.9131
5/4/2020,209.86,210.65,194.88,206.48,1114249.327
5/5/2020,206.47,211.68,201,205.29,640644.6627
5/6/2020,205.3,210.77,197.71,198.97,862700.6785
5/7/2020,198.92,215.1,196.43,212,1305778.738
5/8/2020,212.01,216.61,206.9,211.31,917908.1944
5/9/2020,211.32,214.6,208.4,210.07,587871.9807
5/10/2020,210.09,210.18,179.59,187.54,1473226.055
5/11/2020,187.62,193.5,176,185.73,1093299.819
5/12/2020,185.8,192.24,185.48,189.76,669755.7957
5/13/2020,189.77,201,188.35,199.58,806143.007
5/14/2020,199.61,206.02,195.67,203.29,1114700.249
5/15/2020,203.29,204.08,191.66,194.86,904749.6357
5/16/2020,194.87,203.5,193.21,200.45,669900.0375
5/17/2020,200.44,209.85,199.68,207,708711.8932
5/18/2020,207.02,217.07,207,214.91,1064139.249
5/19/2020,214.92,215.95,209.45,214.58,643702.9885
5/20/2020,214.6,215.75,204.27,209.98,679532.6104
5/21/2020,209.99,211.64,191.71,198.74,1003923.434
5/22/2020,198.72,209.19,196.24,207.36,787672.3608
5/23/2020,207.36,211.2,204.55,206.6,478559.9201
5/24/2020,206.6,210.55,199.5,199.9,673535.0578
5/25/2020,199.9,205.67,198.01,204.15,469931.6249
5/26/2020,204.22,205,196.9,200.89,477176.7353
5/27/2020,200.92,208.44,200.76,208.29,494816.7273
5/28/2020,208.29,220.5,204.67,220.21,643945.9777
5/29/2020,220.24,224.79,217.57,220.67,603058.0759
5/30/2020,220.63,247,218.8,243.66,1019550.751
5/31/2020,243.71,245.39,229.58,231.57,821608.6888
6/1/2020,231.56,250.68,230.66,248.23,823816.6994
6/2/2020,248.23,253.8,225,237.71,955520.9186
6/3/2020,237.71,245,232.71,244.52,502928.1337
6/4/2020,244.54,246.6,236,243.21,669369.3392
6/5/2020,243.22,247.87,239.14,240.03,502547.411
6/6/2020,240.04,244.7,237.83,241.94,389423.078
6/7/2020,241.94,245.37,234.6,244.56,571102.5552
6/8/2020,244.57,247.7,240.59,246.4,383116.5472
6/9/2020,246.37,249.82,238,243.8,420327.1713
6/10/2020,243.79,250.28,242,247.78,431285.6172
6/11/2020,247.78,250.09,226.2,230.51,816456.8916
6/12/2020,230.46,239.38,228.19,237.55,446515.3412
6/13/2020,237.55,238.73,234.66,238.11,253797.7809
6/14/2020,238.13,238.59,229.83,231.77,304943.2119
6/15/2020,231.74,233.55,218.27,230.86,875026.9206
6/16/2020,230.86,236,228.7,235.3,499194.6676
6/17/2020,235.31,237.3,227.65,233.82,478187.2917
6/18/2020,233.82,234.65,227.93,231.27,334347.7992
6/19/2020,231.26,231.95,226.74,229,397284.5981
6/20/2020,229,230.85,225.62,228.89,303704.9883
6/21/2020,228.88,231.49,227.11,228.04,256305.2373
6/22/2020,228.03,246.89,227.51,243.13,749030.1111
6/23/2020,243.11,244.87,240.75,243.14,442296.3148
6/24/2020,243.15,249.24,231.07,234.58,921634.0534
6/25/2020,234.57,235.39,227.56,232.5,613748.5935
6/26/2020,232.49,233.61,227.75,229.64,628340.0701
6/27/2020,229.66,231.42,216,220.94,645950.6144
6/28/2020,220.94,227.96,218.32,224.93,444766.5688
